entity,label,source_url,title
Triple City,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Trípolis,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Derbly,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ahlia,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Wahlia,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
14th century BC).[9,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ashurnasirpal II,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mahallata,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mahlata,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mayza,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Athar,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Trípolis,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
bilād ash-Shām,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Levant,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 8th century BC.[18,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Arados Island,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
64 BC,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
551,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mediterranean,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
635,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Umayyad,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Fatimid,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the beginning of the 12th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1109,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the County of Tripoli,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1289,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1516 to 1918,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1920,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1943,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 8th (or sometimes 4th) century BC,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the end of the Hellenistic period,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Late Bronze Age,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abou Halka,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"the early (30,000 years old",DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
middle Stone Age,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Phoenicia,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
East Mediterranean,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
West,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
North Syria,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
112 BC,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Roman and Byzantine period,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Antioch,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ptolemais,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Damascus,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Arab Navy,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Alexandria,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Kutama Ismaili,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Banu Ammar,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jund Dimashq).[21,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the seventh century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Baladhuri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Uthman,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Syria,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mu'awiya,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Hakim,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 1070s,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Palestine,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Geniza,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Crusader,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Crusade period,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Raymond,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Byblos,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Latakia,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Akkar,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Krak des Chevaliers,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"the ""Pilgrim's Mountain",LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Church of Saint Mary of the Tower,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Carmelite Church,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Knights Hospitaller,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
today,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
UNESCO,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Qalawun,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
mid-twelfth century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Benjamin,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mamluk,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
edit]Tripoli,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Mansur Qalawun,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the present day,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mamluk Syria,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aleppo,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Byblos,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aqra,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al Alawiyyin mountains,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hermel,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hosn al-Akrad,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Krak des Chevaliers).[30,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Europe,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 14th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mamluk Tripoli,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
12th and 13th-century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mamluk,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Taynal,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Ashraf Khalil,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
r. 1290–93),DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
late 1293,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1294,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Arghoun Shah,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Burtasi,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Uwaysiyat,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"al-Zurayqiyat,",ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Aattar,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Rifaiyah,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Umariyat,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Ottoman period,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Eyalet of Tripoli,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tarsus,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Homs,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hama,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aleppo Eyalet,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Şam Eyalet,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1612,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 17th and 18th centuries,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Vilayet,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
19th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1918,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Suleiman I,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
400 years,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1559,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
early 17th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
early Ottoman Period,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hammam al-Jadid,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1740,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Ottoman Empire,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Greater Lebanon,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Syrian National Bloc,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
33 day,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1975 to 1990,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
15 September 1985,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tawheed al-Islami,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
PLO,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Alawite Arab Democratic Party’s,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
ADP,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Red Knights,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
a week,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
27 September,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tahweed al-Islami,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
SSNP,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1 October,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tahweed,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
6 October,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
almost three decades,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2005,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hafez al-Assad,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Muslim Brotherhood.[36,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rafic Hariri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the years,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2016,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the United Nation's Human Settlements Program,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2019,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Saad Hariri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Najib Mikati,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Faisal Karami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ashraf Rifi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2014,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Bab al-Tabbaneh,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jabal Mohsen,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2011,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Assad,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
summers,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Western Europe,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the winter months,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the summer,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
The Palm Islands Nature Reserve,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Rabbits' Island,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Araneb,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rabbits,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
early in the 20th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1992,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Palm Island,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1973,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the General Directorate of Antiquities,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
The Bakar Islands,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdulwahab Island,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Adel,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Khiereddine Abdulwahab,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
St Thomas Island,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Palms Island,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ramkin Island,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Raymond de Saint-Gilles,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1102,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mount Pilgrim,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Essendemir Kurgi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Süleyman the Magnificent,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the early 19th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mustafa Agha Barbar,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Al-Tell,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdul Hamid II.[36,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1906,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 30th year,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdulhamid II,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Israel,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Empire,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hammams,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ibn Batutah,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1355,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
al-Malik ath-Tháhir,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1333,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Nur El-Din,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Oscar Niemeyer,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1962,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1975,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Niemeyer,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
a Quality Inn,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
years,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2023,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
St Francis Roman Catholic Church,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Maronite Catholic Church,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
University of Tripoli,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
The Lebanese University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Universite St Joseph,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Dahr el Ein,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Al-Manar University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
City University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jinan University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Balamand,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Qelhat,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Koura,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Notre Dame University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Barsa,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"Arts, Sciences and Technology University",ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Beirut Arab University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Université de Technologie et de Sciences Appliquées Libano-Française,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Azm university,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
recent decades.[6,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Business Incubation Association in Tripoli,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
BIAT,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
The Tripoli Special Economic Zone,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
